Status,Seniority,Home,Marital,Records,Job,Income,Debt,Savings
good,2,rent,single,no_rec,fixed,400,0,13.44827586
bad,0,other,married,no_rec,freelance,74,0,2.088
good,6,rent,married,no_rec,fixed,166,0,4.992
good,20,owner,married,no_rec,fixed,135,0,3.076923077
good,10,owner,married,no_rec,fixed,204,0,5.528571429
good,14,owner,married,no_rec,fixed,155,1000,6.3
good,1,owner,married,no_rec,fixed,120,1100,1.316571429
good,3,parents,single,no_rec,fixed,130,0,9.12
good,2,owner,married,no_rec,freelance,356,800,6.634285714
good,25,other,married,no_rec,fixed,230,0,10.5
good,36,owner,married,no_rec,fixed,100,108,3.697371429
good,11,owner,married,yes_rec,fixed,130,0,3
good,7,owner,single,no_rec,fixed,145,0,4.636363636
good,0,rent,married,yes_rec,partime,81,0,-1.02
good,1,owner,married,no_rec,fixed,136,0,4.56
good,17,owner,married,no_rec,fixed,200,2500,3.870967742
bad,2,owner,single,yes_rec,freelance,184,0,10.728
good,18,rent,married,no_rec,fixed,157,0,4.2525
good,0,parents,single,no_rec,partime,76,0,0.907317073
good,2,owner,married,no_rec,freelance,200,1500,5.25
good,1,parents,single,no_rec,fixed,128,0,3.72
good,2,owner,married,no_rec,fixed,90,0,0
bad,5,rent,separated,yes_rec,partime,41,0,0.073846154
good,12,owner,married,no_rec,fixed,125,0,10.97142857
good,1,other,single,no_rec,freelance,100,0,1.2
good,14,owner,married,no_rec,fixed,250,0,17.33333333
bad,3,parents,single,yes_rec,fixed,47,0,0.864
good,2,parents,married,no_rec,partime,57,0,0.576
bad,6,owner,married,yes_rec,fixed,78,2700,-1.56
bad,2,rent,married,no_rec,fixed,100,0,0.257142857
good,13,owner,married,no_rec,fixed,102,0,2.144680851
good,0,rent,married,no_rec,fixed,133,0,11.25
good,3,other,single,no_rec,freelance,104,0,1.624615385
good,15,owner,married,yes_rec,freelance,1,0,-3.860869565
good,1,parents,single,no_rec,freelance,500,0,17.16923077
bad,8,rent,separated,no_rec,fixed,100,0,1.384615385
bad,1,owner,single,no_rec,fixed,150,0,4.367088608
bad,1,parents,single,no_rec,partime,115,0,3.428571429
bad,0,owner,married,no_rec,freelance,38,0,-2.377142857
bad,1,rent,married,no_rec,partime,67,0,0
bad,3,rent,married,yes_rec,partime,123,0,2.970873786
good,18,owner,married,no_rec,fixed,85,0,1.6
bad,0,owner,divorced,yes_rec,fixed,60,3378,-1.447714286
bad,4,owner,married,no_rec,partime,82,1000,-0.830769231
good,1,owner,single,no_rec,fixed,345,0,5.58
good,0,parents,married,no_rec,partime,142,0,2.952
good,10,owner,married,no_rec,freelance,107,0,1.41
good,2,owner,married,no_rec,fixed,161,470,3.315
bad,4,other,single,no_rec,partime,63,0,1.866666667
good,4,owner,single,no_rec,fixed,79,0,1.056
bad,7,parents,married,no_rec,fixed,93,0,0.138461538
good,11,owner,married,no_rec,fixed,137,0,3.312
bad,4,priv,married,yes_rec,fixed,74,0,0.965517241
good,15,owner,married,no_rec,fixed,131,0,4.425974026
good,4,owner,single,no_rec,fixed,113,0,2.510769231
bad,1,owner,married,no_rec,others,30,0,-0.9
good,7,parents,married,no_rec,fixed,154,125,2.744117647
good,28,owner,married,no_rec,fixed,164,0,3.56
good,3,owner,married,no_rec,fixed,84,144,0.572968421
bad,1,owner,married,no_rec,fixed,199,3000,5.314285714
good,3,parents,single,no_rec,fixed,120,0,3.709090909
good,6,other,married,no_rec,fixed,234,0,18.59016393
good,5,owner,married,no_rec,fixed,275,1000,4.666666667
good,17,owner,married,no_rec,freelance,250,1000,4.95
bad,1,rent,separated,yes_rec,fixed,110,0,3.413333333
bad,5,owner,married,no_rec,freelance,65,0,0.857142857
good,2,rent,married,no_rec,freelance,200,0,4.725
bad,0,rent,married,yes_rec,partime,300,2000,5.12
bad,6,owner,married,no_rec,fixed,58,0,-2.331428571
bad,20,owner,married,no_rec,freelance,99,0,1.6
good,2,owner,married,no_rec,fixed,139,80,6.594782609
good,22,owner,married,no_rec,fixed,208,0,7.824
good,4,other,married,no_rec,fixed,99,0,2.592
bad,1,rent,married,no_rec,freelance,54,0,0.54
good,15,priv,married,no_rec,fixed,140,1680,9.48
bad,5,parents,single,no_rec,fixed,78,0,2.064
good,14,owner,married,no_rec,fixed,79,0,1.628571429
good,1,owner,married,no_rec,partime,80,0,1.326315789
good,12,owner,married,no_rec,freelance,85,0,1.25
good,25,rent,married,no_rec,fixed,121,0,3.584
good,20,owner,married,no_rec,freelance,250,0,3.031578947
good,1,owner,married,no_rec,fixed,104,0,2.462608696
good,6,owner,married,no_rec,freelance,78,0,1.44
good,2,parents,single,no_rec,fixed,157,0,3.707586207
good,1,rent,married,no_rec,fixed,192,0,3.484444444
good,16,parents,separated,no_rec,fixed,103,0,4.128
bad,6,parents,married,no_rec,fixed,75,0,1.531914894
bad,8,rent,married,no_rec,fixed,177,0,3.915789474
bad,0,parents,single,yes_rec,fixed,75,0,2.086956522
good,20,owner,married,no_rec,fixed,210,0,3.0375
good,0,owner,married,no_rec,others,54,0,0.76
good,5,owner,married,no_rec,fixed,105,0,1.8
bad,6,priv,single,no_rec,partime,68,0,2.376
good,2,parents,single,no_rec,partime,50,0,0.4
good,18,rent,married,no_rec,fixed,128,0,5.25
bad,1,owner,married,no_rec,freelance,93,3000,0.211764706
good,0,owner,widow,no_rec,freelance,134,0,0.493333333
bad,0,owner,married,no_rec,freelance,189,0,4.8375
good,4,rent,married,no_rec,fixed,139,0,3.9
good,6,owner,married,no_rec,fixed,125,0,2.6
good,11,parents,married,no_rec,fixed,100,0,1.304347826
bad,1,parents,single,no_rec,partime,50,0,0.72
good,0,owner,married,no_rec,freelance,155,0,5.7
good,1,ignore,married,no_rec,partime,128,0,4.08
bad,10,owner,married,no_rec,freelance,195,0,4.86
good,40,owner,married,no_rec,freelance,183,0,4.32
bad,0,other,married,no_rec,fixed,160,0,3.923076923
good,6,other,married,no_rec,fixed,160,0,6.545454545
good,5,parents,single,no_rec,fixed,75,0,1.476923077
bad,0,other,married,yes_rec,fixed,214,0,5.435294118
good,10,priv,married,no_rec,freelance,77,0,0.08
good,5,rent,married,no_rec,fixed,207,0,5.4
good,11,owner,married,no_rec,fixed,180,1200,6.377142857
good,17,owner,married,no_rec,fixed,132,0,3.42
bad,0,owner,married,no_rec,partime,128,0,3.984
bad,10,rent,married,no_rec,fixed,96,850,0.136363636
bad,9,other,married,no_rec,fixed,70,0,0.4
good,19,rent,married,no_rec,fixed,125,0,1.531034483
bad,5,owner,married,no_rec,partime,81,0,0.818181818
bad,7,owner,married,yes_rec,freelance,150,3000,2.7
good,8,rent,married,no_rec,fixed,175,0,3.492
good,10,rent,married,no_rec,freelance,112,0,1.248
good,20,owner,married,no_rec,fixed,80,0,1.2
good,0,owner,married,no_rec,others,73,0,2.344186047
bad,6,parents,married,no_rec,freelance,164,0,7.375
good,2,priv,married,no_rec,fixed,186,4000,4.128
bad,0,owner,married,yes_rec,others,391,420,8.2032
good,12,owner,married,no_rec,partime,80,0,2.1
good,0,owner,married,no_rec,freelance,280,0,10.5
good,9,rent,single,no_rec,fixed,136,0,3.915
bad,13,other,married,no_rec,fixed,70,0,-0.4
bad,5,priv,married,yes_rec,fixed,199,0,3.72
bad,0,rent,married,no_rec,partime,150,0,3.323076923
good,3,rent,married,no_rec,freelance,140,0,4.95
good,2,other,single,no_rec,fixed,175,0,5.2
bad,20,owner,married,yes_rec,freelance,125,0,3.2
good,8,parents,single,no_rec,fixed,78,0,4.128
good,8,owner,married,no_rec,fixed,75,0,1.611940299
bad,1,owner,divorced,no_rec,fixed,210,1500,4.654545455
good,35,owner,married,no_rec,freelance,125,0,4.68
bad,7,other,married,no_rec,freelance,174,0,5.629090909
bad,2,rent,married,no_rec,freelance,100,0,1.636363636
good,8,priv,married,no_rec,fixed,100,192,0.989142857
bad,10,parents,single,no_rec,freelance,131,0,1.706666667
good,1,other,single,no_rec,fixed,110,0,3.214285714
bad,1,owner,married,no_rec,freelance,180,0,3.475862069
bad,10,rent,married,no_rec,fixed,79,0,-0.16
good,4,owner,married,yes_rec,fixed,183,0,5.538461538
bad,11,owner,married,yes_rec,freelance,205,4500,8
good,12,owner,married,no_rec,fixed,118,800,3.333333333
good,2,parents,single,no_rec,fixed,117,0,4.92
good,11,other,single,no_rec,fixed,135,0,1.2
good,8,owner,married,no_rec,freelance,113,750,0.62
good,5,parents,single,no_rec,fixed,60,0,1.363636364
bad,0,rent,single,no_rec,partime,85,0,3.936
good,16,owner,married,no_rec,fixed,135,0,5.4
good,15,owner,married,no_rec,fixed,146,0,1.935
bad,4,rent,single,no_rec,freelance,150,0,4.363636364
good,3,owner,married,no_rec,freelance,114,0,1.404
bad,1,priv,married,no_rec,freelance,124,0,2.556521739
bad,10,priv,married,no_rec,fixed,110,1500,0.4
bad,0,owner,married,yes_rec,partime,132,0,4.176
good,41,other,married,no_rec,fixed,177,0,5.616
bad,0,owner,married,no_rec,others,74,0,-0.072
good,1,rent,single,no_rec,fixed,112,0,1.98
bad,0,parents,married,yes_rec,freelance,125,0,0.72
good,2,parents,single,no_rec,fixed,220,0,6.9375
good,2,parents,single,no_rec,fixed,96,0,2.815384615
good,11,parents,separated,yes_rec,fixed,100,0,3.12
good,12,owner,married,no_rec,freelance,200,3000,0.912
good,2,owner,married,no_rec,fixed,100,2000,0.24
good,1,rent,single,no_rec,fixed,196,0,4.23
good,4,owner,married,no_rec,fixed,152,1200,6
good,1,rent,married,no_rec,freelance,86,0,2.304
good,5,owner,married,no_rec,fixed,113,0,0.906666667
good,14,owner,married,no_rec,fixed,200,0,4.5
bad,0,other,single,no_rec,fixed,150,0,4.928571429
good,7,owner,married,no_rec,fixed,95,0,1.8
good,12,parents,married,no_rec,fixed,160,1000,4.628571429
bad,2,other,married,no_rec,fixed,122,0,2.036101083
good,17,owner,married,no_rec,fixed,450,1800,16.416
bad,14,rent,married,no_rec,fixed,127,0,2.314285714
bad,0,rent,single,no_rec,partime,51,0,0.792
good,19,owner,married,no_rec,freelance,70,0,-0.18
bad,0,parents,single,no_rec,partime,70,350,3.024
good,6,rent,married,no_rec,fixed,213,0,5.292
good,14,rent,married,no_rec,fixed,70,0,1.08
bad,0,parents,divorced,yes_rec,fixed,280,0,9.046153846
good,10,owner,married,yes_rec,fixed,195,0,4.2
good,6,parents,single,no_rec,freelance,56,0,1.44
good,20,owner,married,no_rec,partime,138,0,4.68
good,12,rent,married,no_rec,fixed,205,0,4.671428571
good,3,rent,married,no_rec,fixed,137,0,4.68
good,2,parents,single,no_rec,fixed,79,0,3.249230769
good,13,rent,single,no_rec,fixed,95,0,3.191489362
good,23,owner,married,no_rec,fixed,80,0,1.87826087
good,3,priv,married,no_rec,fixed,134,0,4.854545455
good,3,parents,single,no_rec,fixed,65,0,1.08
good,2,owner,married,no_rec,fixed,159,0,1.96875
good,30,owner,married,no_rec,freelance,40,0,-0.3
good,10,owner,married,no_rec,freelance,70,0,-0.24
good,16,owner,married,yes_rec,fixed,115,0,4.125
good,2,rent,married,no_rec,fixed,67,0,0
good,2,other,married,no_rec,fixed,102,0,1.68
good,11,owner,married,no_rec,fixed,125,0,3.545454545
good,8,owner,married,yes_rec,freelance,180,0,2.52
good,37,parents,married,no_rec,fixed,240,0,4.291390728
bad,2,owner,married,no_rec,freelance,250,2000,4.48
bad,0,rent,married,no_rec,freelance,54,0,0.617142857
bad,6,rent,married,no_rec,fixed,170,0,5.032694476
bad,4,rent,separated,no_rec,fixed,116,0,1.910769231
good,10,owner,married,no_rec,freelance,225,0,3.323076923
good,5,rent,married,no_rec,others,54,0,0.261818182
bad,4,rent,single,no_rec,fixed,124,0,2.464
good,9,owner,single,no_rec,fixed,123,0,5.28
bad,1,parents,married,yes_rec,fixed,95,0,2.52
good,7,other,married,yes_rec,fixed,160,0,3.022222222
bad,2,owner,married,yes_rec,fixed,115,800,1.253333333
good,2,owner,married,no_rec,fixed,218,10,4.899428571
good,10,owner,married,no_rec,freelance,301,0,11.50909091
good,12,owner,married,no_rec,fixed,293,0,23.808
good,4,owner,married,no_rec,fixed,128,100,7.8
good,7,priv,single,no_rec,freelance,64,0,0.58
bad,14,rent,married,no_rec,freelance,25,0,-0.811764706
bad,2,other,married,no_rec,fixed,96,3000,-0.36
good,1,owner,single,no_rec,fixed,98,0,9.54
bad,1,rent,married,no_rec,fixed,55,0,-0.96
bad,0,rent,married,no_rec,partime,154,0,2.412834225
good,8,owner,married,no_rec,fixed,105,0,2.16
good,20,rent,married,no_rec,freelance,117,0,1.136842105
good,2,parents,single,no_rec,fixed,318,0,18.35675676
good,0,owner,married,no_rec,partime,219,0,6.96
good,7,owner,married,no_rec,fixed,102,1500,1.157142857
bad,1,rent,divorced,no_rec,fixed,250,0,7.015384615
good,0,owner,married,no_rec,freelance,107,1700,1.8
good,2,parents,single,no_rec,fixed,60,0,1.25
bad,8,rent,married,no_rec,fixed,83,0,0.276923077
good,7,rent,single,no_rec,fixed,93,0,2.672727273
good,1,parents,single,no_rec,fixed,105,0,3.818181818
good,4,parents,single,no_rec,fixed,70,0,1.8
bad,15,owner,married,yes_rec,fixed,117,0,2.28
good,25,rent,separated,no_rec,freelance,183,0,1.642105263
bad,0,parents,single,no_rec,fixed,120,1200,3.743589744
good,28,owner,married,no_rec,fixed,90,0,2.7
good,0,owner,married,no_rec,freelance,104,1000,1.854545455
good,17,parents,married,no_rec,fixed,200,0,4.5
bad,2,owner,married,yes_rec,fixed,74,500,-0.211764706
good,11,owner,married,no_rec,fixed,313,2000,6.412844037
good,1,owner,married,no_rec,fixed,197,300,3.373584906
good,30,owner,married,no_rec,fixed,320,0,11.14285714
good,6,parents,single,no_rec,fixed,210,0,8.75
good,10,owner,married,no_rec,freelance,40,0,-0.96
good,30,owner,married,no_rec,freelance,250,0,7.235294118
good,1,parents,single,no_rec,fixed,110,0,3.461538462
good,26,priv,married,no_rec,fixed,134,2000,4.731428571
good,25,owner,single,no_rec,freelance,19,1500,-2.625882353
good,7,priv,single,no_rec,freelance,131,0,2.56
good,22,owner,married,no_rec,fixed,260,0,5.55
bad,4,rent,married,no_rec,fixed,100,0,1.2
good,0,owner,single,no_rec,fixed,101,0,3.168
bad,0,owner,married,no_rec,others,69,0,0.96
good,30,rent,married,no_rec,freelance,52,0,0.072
good,13,parents,separated,no_rec,fixed,128,0,5.691428571
good,3,owner,married,no_rec,fixed,122,0,2.014285714
good,0,other,single,no_rec,partime,150,0,8.4
good,20,rent,married,no_rec,fixed,211,0,5.288135593
good,5,rent,married,no_rec,fixed,109,0,1.662650602
good,25,owner,married,no_rec,fixed,139,0,3.792
good,8,rent,married,no_rec,fixed,140,0,3.471428571
good,4,parents,single,no_rec,fixed,88,0,2.312727273
good,0,other,single,no_rec,fixed,60,0,1.2
good,7,parents,single,no_rec,freelance,39,0,0.24
bad,5,owner,married,no_rec,partime,120,40,1.911428571
bad,10,owner,married,no_rec,fixed,161,0,4.04
good,1,parents,single,no_rec,fixed,90,0,3.3
good,1,owner,married,no_rec,freelance,110,0,3.342857143
bad,0,rent,married,no_rec,partime,60,0,-1.68
good,8,rent,married,yes_rec,fixed,154,0,2.528
good,0,owner,married,no_rec,fixed,97,0,1.32
good,0,priv,married,no_rec,fixed,178,0,10.64
good,2,rent,single,no_rec,fixed,104,0,2.655
good,12,owner,married,no_rec,freelance,134,0,2.664
good,20,owner,married,no_rec,freelance,500,0,5.28
good,0,owner,married,no_rec,freelance,132,0,3.48
good,2,rent,single,no_rec,freelance,200,0,5.8
bad,0,other,married,no_rec,freelance,144,0,2.825938567
bad,0,rent,married,yes_rec,fixed,80,0,-0.169411765
good,2,owner,married,no_rec,fixed,137,1,2.563090909
good,3,parents,single,no_rec,fixed,218,0,9.981818182
bad,2,priv,married,no_rec,fixed,129,29,3.580666667
bad,2,rent,married,no_rec,fixed,196,0,5.155555556
bad,3,parents,single,no_rec,freelance,182,0,6.414545455
good,0,owner,married,no_rec,freelance,84,0,-0.308571429
good,0,owner,married,no_rec,others,47,0,-0.951219512
good,10,rent,married,no_rec,fixed,325,3000,5.786666667
good,24,owner,married,no_rec,fixed,90,4000,-2.057142857
bad,12,rent,married,no_rec,freelance,92,0,0.369230769
good,5,rent,married,yes_rec,fixed,250,0,3.857142857
good,25,owner,married,no_rec,freelance,62,0,0.12
bad,3,other,single,no_rec,fixed,146,0,4.757142857
bad,0,rent,single,no_rec,fixed,37,0,0.1
good,17,rent,married,no_rec,fixed,105,0,2.352
bad,8,other,married,yes_rec,freelance,100,1365,0.334918033
good,10,owner,separated,no_rec,fixed,77,0,5.04
bad,10,other,married,yes_rec,freelance,154,0,2.187692308
good,15,owner,separated,no_rec,freelance,54,0,0.36
bad,0,other,single,no_rec,fixed,149,0,4.56
good,8,other,married,no_rec,fixed,56,0,0.685714286
good,17,owner,married,no_rec,fixed,251,0,7.68
bad,0,owner,married,no_rec,partime,65,0,-0.6
bad,0,owner,single,no_rec,partime,160,0,3.93442623
good,37,owner,widow,no_rec,fixed,300,0,12.23076923
bad,0,other,single,no_rec,partime,56,0,0.801818182
good,10,owner,married,yes_rec,fixed,118,0,1.4
good,2,owner,married,yes_rec,fixed,174,0,3.87
good,23,rent,single,no_rec,fixed,86,0,2.88
good,7,rent,married,no_rec,fixed,233,0,5.76
bad,0,rent,married,no_rec,freelance,285,0,7.056
good,1,parents,married,no_rec,fixed,105,0,2.571428571
good,27,owner,married,no_rec,fixed,122,0,4.863157895
good,8,parents,married,no_rec,freelance,160,0,4.25
bad,8,parents,single,yes_rec,freelance,209,0,7.294323144
good,9,owner,married,no_rec,fixed,160,2000,7.6
bad,40,owner,married,yes_rec,freelance,157,0,4.032
good,1,priv,married,yes_rec,fixed,65,0,-0.705882353
good,15,owner,married,no_rec,freelance,225,0,5.4
good,2,parents,single,no_rec,partime,105,0,8.4
good,5,rent,married,no_rec,fixed,120,0,4.05
good,10,priv,married,no_rec,fixed,130,0,5.657142857
good,5,parents,married,no_rec,others,154,0,2.304
good,3,rent,married,no_rec,freelance,169,0,3.16
good,2,parents,separated,no_rec,fixed,160,0,10.90909091
bad,0,other,single,no_rec,partime,128,0,6.2
good,5,owner,married,no_rec,fixed,187,0,5.861538462
good,11,owner,married,no_rec,fixed,120,0,2.511627907
good,0,owner,widow,no_rec,freelance,200,0,10.49840933
good,5,owner,married,no_rec,fixed,142,3000,2.68
good,8,owner,married,no_rec,fixed,107,0,4.96
bad,1,other,separated,yes_rec,fixed,126,0,3.36
good,11,rent,married,no_rec,fixed,144,0,4.163265306
bad,6,rent,married,no_rec,fixed,90,0,1.270588235
bad,0,other,single,no_rec,partime,55,0,0.888888889
good,20,owner,married,no_rec,freelance,208,0,4.44
good,2,owner,married,no_rec,fixed,121,800,2.193103448
good,7,priv,married,no_rec,fixed,51,500,-0.84
bad,0,parents,married,yes_rec,fixed,148,0,4.414285714
good,22,rent,married,no_rec,fixed,116,0,2.723076923
good,15,owner,married,no_rec,fixed,152,0,1.026666667
good,1,parents,single,no_rec,partime,118,0,2.49
good,17,owner,married,no_rec,fixed,80,0,0.15
bad,3,parents,single,no_rec,fixed,120,0,1.02
good,6,owner,married,yes_rec,freelance,100,0,0.25
bad,12,owner,married,no_rec,fixed,144,0,4.096551724
good,6,owner,married,no_rec,freelance,90,0,2.4
good,0,owner,married,no_rec,fixed,150,0,4.809160305
good,2,parents,single,no_rec,partime,87,0,2.773333333
bad,3,owner,married,no_rec,freelance,50,0,-0.349090909
bad,0,rent,married,no_rec,freelance,104,1000,0.894117647
bad,1,rent,married,no_rec,partime,250,0,5.823529412
bad,1,rent,married,no_rec,partime,112,0,0.340645161
good,2,rent,single,no_rec,fixed,121,0,4.036363636
good,0,parents,single,no_rec,others,334,0,5.44461305
good,8,parents,single,no_rec,freelance,52,2500,-0.64
good,4,other,married,no_rec,fixed,143,0,4.330434783
good,6,ignore,single,no_rec,fixed,250,0,5.16
good,1,rent,married,no_rec,freelance,244,0,5.25
bad,0,rent,married,no_rec,others,179,0,3.466666667
good,0,priv,married,no_rec,fixed,194,100,5.664
good,25,owner,married,no_rec,freelance,210,0,4.8
bad,5,rent,married,yes_rec,fixed,257,0,3.436363636
good,1,rent,married,no_rec,freelance,91,0,1.92
good,14,owner,married,no_rec,fixed,92,1,0.465309091
good,28,owner,widow,no_rec,fixed,175,0,5.113043478
good,3,owner,married,no_rec,partime,90,0,0.967741935
good,15,owner,married,no_rec,fixed,171,0,4.44
good,15,owner,married,no_rec,freelance,159,0,5.187772926
good,20,owner,married,yes_rec,fixed,166,0,2.0475
good,10,owner,married,no_rec,fixed,100,1800,1.584
good,1,priv,married,no_rec,fixed,100,1500,2.057142857
good,18,other,married,no_rec,fixed,160,0,2.55
