Status,Seniority,Home,Time,Marital,Records,Job,Expenses,Income,Debt,Amount,Price,Savings
bad,10,parents,12,single,no_rec,freelance,35,131,0,675,1387,1.706666667
good,1,other,30,single,no_rec,fixed,35,110,0,700,1340,3.214285714
bad,1,owner,48,married,no_rec,freelance,75,180,0,1450,1610,3.475862069
bad,10,rent,48,married,no_rec,fixed,83,79,0,1200,1215,-0.16
good,4,owner,60,married,yes_rec,fixed,75,183,0,1170,1398,5.538461538
bad,11,owner,36,married,yes_rec,freelance,60,205,4500,450,625,8
good,12,owner,60,married,no_rec,fixed,60,118,800,900,1200,3.333333333
good,2,parents,60,single,no_rec,fixed,35,117,0,1000,1724,4.92
good,11,other,12,single,no_rec,fixed,35,135,0,1000,1300,1.2
good,8,owner,48,married,no_rec,freelance,90,113,750,1200,1450,0.62
good,5,parents,60,single,no_rec,fixed,35,60,0,1100,1134,1.363636364
bad,0,rent,36,single,no_rec,partime,44,85,0,375,575,3.936
good,16,owner,60,married,no_rec,fixed,45,135,0,1000,1230,5.4
good,15,owner,36,married,no_rec,fixed,60,146,0,1600,2122,1.935
bad,4,rent,48,single,no_rec,freelance,50,150,0,1100,1335,4.363636364
good,3,owner,36,married,no_rec,freelance,75,114,0,1000,1818,1.404
bad,1,priv,60,married,no_rec,freelance,75,124,0,1150,1565,2.556521739
bad,10,priv,60,married,no_rec,fixed,90,110,1500,750,936,0.4
bad,0,owner,48,married,yes_rec,partime,45,132,0,1000,1603,4.176
good,41,other,24,married,no_rec,fixed,60,177,0,500,1633,5.616
bad,0,owner,36,married,no_rec,others,75,74,0,500,1104,-0.072
good,1,rent,6,single,no_rec,fixed,46,112,0,200,600,1.98
bad,0,parents,36,married,yes_rec,freelance,75,125,0,2500,3350,0.72
good,2,parents,60,single,no_rec,fixed,35,220,0,1600,1739,6.9375
good,2,parents,60,single,no_rec,fixed,35,96,0,1300,1785,2.815384615
good,11,parents,60,separated,yes_rec,fixed,35,100,0,1250,1549,3.12
good,12,owner,12,married,no_rec,freelance,75,200,3000,1250,1721,0.912
good,2,owner,48,married,no_rec,fixed,75,100,2000,1000,1234,0.24
good,1,rent,36,single,no_rec,fixed,55,196,0,1200,1599,4.23
good,4,owner,60,married,no_rec,fixed,45,152,1200,950,1050,6
good,1,rent,36,married,no_rec,freelance,54,86,0,500,1686,2.304
good,5,owner,24,married,no_rec,fixed,45,113,0,1800,3669,0.906666667
good,14,owner,36,married,no_rec,fixed,75,200,0,1000,1155,4.5
bad,0,other,60,single,no_rec,fixed,35,150,0,1400,1490,4.928571429
good,7,owner,36,married,no_rec,fixed,45,95,0,1000,1597,1.8
good,12,parents,36,married,no_rec,fixed,60,160,1000,700,1100,4.628571429
bad,2,other,60,married,no_rec,fixed,75,122,0,1385,1385,2.036101083
good,17,owner,48,married,no_rec,fixed,90,450,1800,1000,3313,16.416
bad,14,rent,60,married,no_rec,fixed,73,127,0,1400,1496,2.314285714
bad,0,rent,36,single,no_rec,partime,40,51,0,500,500,0.792
good,19,owner,36,married,no_rec,freelance,75,70,0,1000,2335,-0.18
bad,0,parents,36,single,no_rec,partime,35,70,350,375,500,3.024
good,6,rent,36,married,no_rec,fixed,66,213,0,1000,1064,5.292
good,14,rent,48,married,no_rec,fixed,52,70,0,800,1210,1.08
bad,0,parents,48,divorced,yes_rec,fixed,35,280,0,1300,2058,9.046153846
good,10,owner,60,married,yes_rec,fixed,90,195,0,1500,2659,4.2
good,6,parents,48,single,no_rec,freelance,35,56,0,700,1054,1.44
good,20,owner,60,married,no_rec,partime,60,138,0,1000,1312,4.68
good,12,rent,60,married,no_rec,fixed,96,205,0,1400,1742,4.671428571
good,3,rent,48,married,no_rec,fixed,59,137,0,800,889,4.68
good,2,parents,48,single,no_rec,fixed,35,79,0,650,1379,3.249230769
good,13,rent,60,single,no_rec,fixed,45,95,0,940,1379,3.191489362
good,23,owner,48,married,no_rec,fixed,35,80,0,1150,1242,1.87826087
good,3,priv,60,married,no_rec,fixed,45,134,0,1100,1286,4.854545455
good,3,parents,36,single,no_rec,fixed,35,65,0,1000,1629,1.08
good,2,owner,30,married,no_rec,fixed,75,159,0,1280,1289,1.96875
good,30,owner,24,married,no_rec,freelance,45,40,0,400,500,-0.3
good,10,owner,24,married,no_rec,freelance,75,70,0,500,1104,-0.24
good,16,owner,60,married,yes_rec,fixed,60,115,0,800,1373,4.125
good,2,rent,48,married,no_rec,fixed,67,67,0,970,1273,0
good,2,other,36,married,no_rec,fixed,60,102,0,900,1555,1.68
good,11,owner,60,married,no_rec,fixed,60,125,0,1100,1220,3.545454545
good,8,owner,24,married,yes_rec,freelance,75,180,0,1000,2256,2.52
good,37,parents,36,married,no_rec,fixed,60,240,0,1510,1625,4.291390728
bad,2,owner,48,married,no_rec,freelance,90,250,2000,1500,1768,4.48
bad,0,rent,48,married,no_rec,freelance,45,54,0,700,987,0.617142857
bad,6,rent,48,married,no_rec,fixed,77,170,0,887,887,5.032694476
bad,4,rent,36,separated,no_rec,fixed,47,116,0,1300,1700,1.910769231
good,10,owner,24,married,no_rec,freelance,45,225,0,1300,2063,3.323076923
good,5,rent,36,married,no_rec,others,50,54,0,550,700,0.261818182
bad,4,rent,48,single,no_rec,fixed,47,124,0,1500,1756,2.464
good,9,owner,48,single,no_rec,fixed,35,123,0,800,1111,5.28
bad,1,parents,36,married,yes_rec,fixed,60,95,0,500,625,2.52
good,7,other,48,married,yes_rec,fixed,75,160,0,1350,1519,3.022222222
bad,2,owner,60,married,yes_rec,fixed,60,115,800,2250,2850,1.253333333
good,2,owner,48,married,no_rec,fixed,75,218,10,1400,1565,4.899428571
good,10,owner,60,married,no_rec,freelance,90,301,0,1100,1835,11.50909091
good,12,owner,48,married,no_rec,fixed,45,293,0,500,600,23.808
good,4,owner,60,married,no_rec,fixed,75,128,100,400,1244,7.8
good,7,priv,12,single,no_rec,freelance,35,64,0,600,670,0.58
bad,14,rent,60,married,no_rec,freelance,48,25,0,1700,2210,-0.811764706
bad,2,other,48,married,no_rec,fixed,75,96,3000,1200,1521,-0.36
good,1,owner,36,single,no_rec,fixed,45,98,0,200,1330,9.54
bad,1,rent,48,married,no_rec,fixed,81,55,0,1300,1440,-0.96
bad,0,rent,48,married,no_rec,partime,60,154,0,1870,2217,2.412834225
good,8,owner,48,married,no_rec,fixed,60,105,0,1000,1887,2.16
good,20,rent,36,married,no_rec,freelance,102,117,0,475,500,1.136842105
good,2,parents,48,single,no_rec,fixed,35,318,0,740,1325,18.35675676
good,0,owner,24,married,no_rec,partime,45,219,0,600,943,6.96
good,7,owner,60,married,no_rec,fixed,60,102,1500,1400,1432,1.157142857
bad,1,rent,48,divorced,no_rec,fixed,60,250,0,1300,1573,7.015384615
good,0,owner,48,married,no_rec,freelance,60,107,1700,800,1015,1.8
good,2,parents,30,single,no_rec,fixed,35,60,0,600,1127,1.25
bad,8,rent,24,married,no_rec,fixed,68,83,0,1300,1372,0.276923077
good,7,rent,60,single,no_rec,fixed,44,93,0,1100,1519,2.672727273
good,1,parents,60,single,no_rec,fixed,35,105,0,1100,1222,3.818181818
good,4,parents,36,single,no_rec,fixed,35,70,0,700,975,1.8
bad,15,owner,60,married,yes_rec,fixed,60,117,0,1500,1670,2.28
good,25,rent,24,separated,no_rec,freelance,53,183,0,1900,3088,1.642105263
bad,0,parents,60,single,no_rec,fixed,35,120,1200,1170,1362,3.743589744
good,28,owner,36,married,no_rec,fixed,45,90,0,600,1690,2.7
good,0,owner,60,married,no_rec,freelance,60,104,1000,1100,1650,1.854545455
good,17,parents,36,married,no_rec,fixed,75,200,0,1000,2355,4.5
bad,2,owner,60,married,yes_rec,fixed,75,74,500,1700,1888,-0.211764706
good,11,owner,60,married,no_rec,fixed,60,313,2000,2180,2654,6.412844037
good,1,owner,36,married,no_rec,fixed,45,197,300,1590,1597,3.373584906
good,30,owner,30,married,no_rec,fixed,60,320,0,700,1054,11.14285714
good,6,parents,60,single,no_rec,fixed,35,210,0,1200,1823,8.75
good,10,owner,48,married,no_rec,freelance,60,40,0,1000,1303,-0.96
good,30,owner,60,married,no_rec,freelance,45,250,0,1700,2290,7.235294118
good,1,parents,60,single,no_rec,fixed,35,110,0,1300,1517,3.461538462
good,26,priv,48,married,no_rec,fixed,45,134,2000,700,2684,4.731428571
good,25,owner,36,single,no_rec,freelance,35,19,1500,425,1175,-2.625882353
good,7,priv,36,single,no_rec,freelance,35,131,0,1350,1406,2.56
good,22,owner,36,married,no_rec,fixed,75,260,0,1200,2267,5.55
bad,4,rent,36,married,no_rec,fixed,70,100,0,900,1150,1.2
good,0,owner,48,single,no_rec,fixed,35,101,0,1000,1300,3.168
bad,0,owner,60,married,no_rec,others,45,69,0,1500,1750,0.96
good,30,rent,36,married,no_rec,freelance,50,52,0,1000,1298,0.072
good,13,parents,36,separated,no_rec,fixed,45,128,0,525,625,5.691428571
good,3,owner,60,married,no_rec,fixed,75,122,0,1400,1702,2.014285714
good,0,other,36,single,no_rec,partime,45,150,0,450,500,8.4
good,20,rent,60,married,no_rec,fixed,81,211,0,1475,1475,5.288135593
good,5,rent,60,married,no_rec,fixed,86,109,0,830,1700,1.662650602
good,25,owner,48,married,no_rec,fixed,60,139,0,1000,1300,3.792
good,8,rent,60,married,no_rec,fixed,59,140,0,1400,1538,3.471428571
good,4,parents,48,single,no_rec,fixed,35,88,0,1100,1200,2.312727273
good,0,other,48,single,no_rec,fixed,35,60,0,1000,1294,1.2
good,7,parents,60,single,no_rec,freelance,35,39,0,1000,1678,0.24
bad,5,owner,60,married,no_rec,partime,75,120,40,1400,1600,1.911428571
bad,10,owner,60,married,no_rec,fixed,60,161,0,1500,1844,4.04
good,1,parents,60,single,no_rec,fixed,35,90,0,1000,1297,3.3
good,1,owner,36,married,no_rec,freelance,45,110,0,700,770,3.342857143
bad,0,rent,36,married,no_rec,partime,81,60,0,450,450,-1.68
good,8,rent,24,married,yes_rec,fixed,75,154,0,750,1258,2.528
good,0,owner,60,married,no_rec,fixed,75,97,0,1000,1147,1.32
good,0,priv,12,married,no_rec,fixed,45,178,0,150,550,10.64
good,2,rent,36,single,no_rec,fixed,45,104,0,800,870,2.655
good,12,owner,36,married,no_rec,freelance,60,134,0,1000,1500,2.664
good,20,owner,12,married,no_rec,freelance,60,500,0,1000,3081,5.28
good,0,owner,60,married,no_rec,freelance,45,132,0,1500,1812,3.48
good,2,rent,24,single,no_rec,freelance,55,200,0,600,1097,5.8
bad,0,other,60,married,no_rec,freelance,75,144,0,1465,1544,2.825938567
bad,0,rent,24,married,yes_rec,fixed,83,80,0,425,590,-0.169411765
good,2,owner,60,married,no_rec,fixed,90,137,1,1100,1563,2.563090909
good,3,parents,60,single,no_rec,fixed,35,218,0,1100,1387,9.981818182
bad,2,priv,60,married,no_rec,fixed,75,129,29,900,960,3.580666667
bad,2,rent,60,married,no_rec,fixed,80,196,0,1350,1364,5.155555556
bad,3,parents,48,single,no_rec,freelance,35,182,0,1100,1427,6.414545455
good,0,owner,36,married,no_rec,freelance,90,84,0,700,875,-0.308571429
good,0,owner,60,married,no_rec,others,60,47,0,820,875,-0.951219512
good,10,rent,60,married,no_rec,fixed,78,325,3000,2250,2250,5.786666667
good,24,owner,36,married,no_rec,fixed,90,90,4000,700,1693,-2.057142857
bad,12,rent,60,married,no_rec,freelance,84,92,0,1300,1850,0.369230769
good,5,rent,36,married,yes_rec,fixed,100,250,0,1400,3959,3.857142857
good,25,owner,60,married,no_rec,freelance,60,62,0,1000,1627,0.12
bad,3,other,60,single,no_rec,fixed,35,146,0,1400,1646,4.757142857
bad,0,rent,60,single,no_rec,fixed,35,37,0,1200,1503,0.1
good,17,rent,48,married,no_rec,fixed,56,105,0,1000,1295,2.352
bad,8,other,36,married,yes_rec,freelance,75,100,1365,1220,1745,0.334918033
good,10,owner,24,separated,no_rec,fixed,35,77,0,200,300,5.04
bad,10,other,36,married,yes_rec,freelance,75,154,0,1300,2276,2.187692308
good,15,owner,60,separated,no_rec,freelance,45,54,0,1500,2230,0.36
bad,0,other,60,single,no_rec,fixed,35,149,0,1500,1601,4.56
good,8,other,48,married,no_rec,fixed,45,56,0,770,1129,0.685714286
good,17,owner,48,married,no_rec,fixed,75,251,0,1100,1664,7.68
bad,0,owner,60,married,no_rec,partime,75,65,0,1000,1142,-0.6
bad,0,owner,48,single,no_rec,partime,60,160,0,1220,1598,3.93442623
good,37,owner,60,widow,no_rec,fixed,35,300,0,1300,1750,12.23076923
bad,0,other,42,single,no_rec,partime,35,56,0,1100,1135,0.801818182
good,10,owner,60,married,yes_rec,fixed,90,118,0,1200,1296,1.4
good,2,owner,60,married,yes_rec,fixed,45,174,0,2000,2250,3.87
good,23,rent,24,single,no_rec,fixed,44,86,0,350,975,2.88
good,7,rent,48,married,no_rec,fixed,83,233,0,1250,1525,5.76
bad,0,rent,36,married,no_rec,freelance,89,285,0,1000,1304,7.056
good,1,parents,60,married,no_rec,fixed,75,105,0,700,1610,2.571428571
good,27,owner,60,married,no_rec,fixed,45,122,0,950,1386,4.863157895
good,8,parents,60,married,no_rec,freelance,75,160,0,1200,1506,4.25
bad,8,parents,48,single,yes_rec,freelance,35,209,0,1145,1145,7.294323144
good,9,owner,36,married,no_rec,fixed,45,160,2000,450,1388,7.6
bad,40,owner,36,married,yes_rec,freelance,45,157,0,1000,1300,4.032
good,1,priv,12,married,yes_rec,fixed,90,65,0,425,1245,-0.705882353
good,15,owner,60,married,no_rec,freelance,90,225,0,1500,1923,5.4
good,2,parents,36,single,no_rec,partime,35,105,0,300,495,8.4
good,5,rent,36,married,no_rec,fixed,57,120,0,560,1163,4.05
good,10,priv,36,married,no_rec,fixed,75,130,0,350,400,5.657142857
good,5,parents,36,married,no_rec,others,90,154,0,1000,1279,2.304
good,3,rent,48,married,no_rec,freelance,90,169,0,1200,1240,3.16
good,2,parents,48,separated,no_rec,fixed,35,160,0,550,2340,10.90909091
bad,0,other,60,single,no_rec,partime,35,128,0,900,982,6.2
good,5,owner,60,married,no_rec,fixed,60,187,0,1300,1400,5.861538462
good,11,owner,36,married,no_rec,fixed,45,120,0,1075,1631,2.511627907
good,0,owner,60,widow,no_rec,freelance,35,200,0,943,1018,10.49840933
good,5,owner,18,married,no_rec,fixed,45,142,3000,450,1678,2.68
good,8,owner,48,married,no_rec,fixed,45,107,0,600,790,4.96
bad,1,other,48,separated,yes_rec,fixed,35,126,0,1300,1696,3.36
good,11,rent,60,married,no_rec,fixed,59,144,0,1225,1360,4.163265306
bad,6,rent,60,married,no_rec,fixed,54,90,0,1700,1700,1.270588235
bad,0,other,60,single,no_rec,partime,35,55,0,1350,1400,0.888888889
good,20,owner,12,married,no_rec,freelance,60,208,0,400,1202,4.44
good,2,owner,60,married,no_rec,fixed,60,121,800,1450,1600,2.193103448
good,7,priv,60,married,no_rec,fixed,60,51,500,1000,1290,-0.84
bad,0,parents,60,married,yes_rec,fixed,45,148,0,1400,1557,4.414285714
good,22,rent,60,married,no_rec,fixed,57,116,0,1300,1347,2.723076923
good,15,owner,36,married,no_rec,fixed,75,152,0,2700,3560,1.026666667
good,1,parents,36,single,no_rec,partime,35,118,0,1200,1426,2.49
good,17,owner,12,married,no_rec,fixed,75,80,0,400,1454,0.15
bad,3,parents,12,single,no_rec,fixed,35,120,0,1000,1844,1.02
good,6,owner,6,married,yes_rec,freelance,75,100,0,600,1282,0.25
bad,12,owner,60,married,no_rec,fixed,45,144,0,1450,1490,4.096551724
good,6,owner,48,married,no_rec,freelance,45,90,0,900,1281,2.4
good,0,owner,60,married,no_rec,fixed,45,150,0,1310,1464,4.809160305
good,2,parents,48,single,no_rec,partime,35,87,0,900,1045,2.773333333
bad,3,owner,24,married,no_rec,freelance,90,50,0,2750,2971,-0.349090909
bad,0,rent,60,married,no_rec,freelance,75,104,1000,1275,1325,0.894117647
bad,1,rent,60,married,no_rec,partime,85,250,0,1700,1878,5.823529412
bad,1,rent,48,married,no_rec,partime,101,112,0,1550,1839,0.340645161
good,2,rent,60,single,no_rec,fixed,47,121,0,1100,1100,4.036363636
good,0,parents,24,single,no_rec,others,35,334,0,1318,1318,5.44461305
good,8,parents,36,single,no_rec,freelance,35,52,2500,450,680,-0.64
good,4,other,60,married,no_rec,fixed,60,143,0,1150,1630,4.330434783
good,6,ignore,24,single,no_rec,fixed,35,250,0,1000,2436,5.16
good,1,rent,18,married,no_rec,freelance,69,244,0,600,1150,5.25
bad,0,rent,60,married,no_rec,others,75,179,0,1800,2292,3.466666667
good,0,priv,48,married,no_rec,fixed,75,194,100,1000,1429,5.664
good,25,owner,36,married,no_rec,freelance,90,210,0,900,1125,4.8
bad,5,rent,60,married,yes_rec,fixed,131,257,0,2200,2538,3.436363636
good,1,rent,48,married,no_rec,freelance,75,91,0,400,1415,1.92
good,14,owner,24,married,no_rec,fixed,60,92,1,1650,2261,0.465309091
good,28,owner,42,widow,no_rec,fixed,35,175,0,1150,1397,5.113043478
good,3,owner,60,married,no_rec,partime,75,90,0,930,1135,0.967741935
good,15,owner,48,married,no_rec,fixed,60,171,0,1200,1290,4.44
good,15,owner,36,married,no_rec,freelance,60,159,0,687,687,5.187772926
good,20,owner,18,married,yes_rec,fixed,75,166,0,800,1017,2.0475
good,10,owner,36,married,no_rec,fixed,60,100,1800,500,690,1.584
good,1,priv,36,married,no_rec,fixed,45,100,1500,700,1296,2.057142857
good,18,other,60,married,no_rec,fixed,75,160,0,2000,2240,2.55
good,0,parents,36,single,no_rec,freelance,35,59,0,500,1400,1.728
good,1,parents,60,single,no_rec,fixed,35,142,0,1650,2151,3.890909091
good,11,owner,60,single,no_rec,fixed,35,53,325,750,850,1.18
good,13,owner,24,married,no_rec,fixed,75,305,0,1400,2060,3.942857143
good,5,owner,60,married,no_rec,fixed,75,185,1500,1350,1553,4.222222222
bad,2,priv,60,married,yes_rec,fixed,75,142,0,1300,1566,3.092307692
good,5,owner,60,married,no_rec,fixed,75,107,2000,600,1735,1.2
good,11,owner,60,married,no_rec,fixed,60,153,0,1650,1816,3.381818182
bad,10,parents,60,separated,yes_rec,fixed,35,66,0,280,855,6.642857143
bad,1,rent,60,married,no_rec,fixed,52,65,0,850,882,0.917647059
good,0,owner,36,married,no_rec,others,45,111,0,750,857,3.168
bad,3,owner,60,single,no_rec,freelance,35,100,0,800,990,4.875
good,10,owner,24,married,no_rec,fixed,60,131,0,250,1400,6.816
good,25,priv,36,married,no_rec,fixed,60,125,0,400,1062,5.85
good,3,parents,60,single,no_rec,freelance,35,110,2000,1550,1750,2.129032258
good,18,owner,24,married,no_rec,fixed,75,113,0,370,1555,2.464864865
good,2,other,36,single,no_rec,fixed,35,80,0,600,1104,2.7
good,23,owner,24,married,no_rec,fixed,45,93,0,600,1118,1.92
bad,28,owner,60,widow,yes_rec,fixed,35,227,0,1700,1875,6.776470588
good,6,parents,60,separated,no_rec,fixed,35,81,0,1500,1878,1.84
bad,3,rent,60,married,no_rec,fixed,101,110,0,1150,1152,0.469565217
good,5,other,36,married,no_rec,others,60,44,0,400,428,-1.44
good,20,owner,36,married,no_rec,fixed,75,175,0,1500,1700,2.4
good,4,parents,18,married,no_rec,freelance,75,115,0,175,225,4.114285714
bad,1,rent,24,separated,no_rec,partime,41,58,1,200,300,2.0388
bad,1,rent,60,married,no_rec,fixed,57,124,0,1530,1586,2.62745098
good,30,owner,48,married,no_rec,fixed,60,140,0,1100,1298,3.490909091
good,18,owner,60,widow,no_rec,fixed,35,117,0,1000,1057,4.92
good,15,owner,48,married,no_rec,fixed,60,140,0,795,1458,4.830188679
good,0,owner,36,married,yes_rec,fixed,45,157,0,600,1314,6.72
good,22,owner,36,married,no_rec,freelance,135,126,0,500,800,-0.648
good,8,parents,60,single,no_rec,freelance,35,29,0,900,996,-0.4
good,20,owner,36,married,yes_rec,fixed,75,228,0,1200,1620,4.59
good,3,parents,48,single,no_rec,fixed,35,50,0,1100,1382,0.654545455
good,5,other,36,married,no_rec,fixed,45,300,0,800,1180,11.475
bad,3,rent,48,single,no_rec,freelance,45,100,0,1350,1518,1.955555556
good,5,owner,18,married,no_rec,fixed,75,153,0,800,1615,1.755
good,15,owner,48,married,no_rec,freelance,60,100,0,2500,2976,0.768
good,0,owner,36,married,no_rec,fixed,45,142,4000,900,1888,2.28
good,2,parents,60,single,no_rec,fixed,35,151,0,1100,1481,6.327272727
good,6,other,30,single,no_rec,fixed,35,73,0,1086,1086,1.049723757
good,17,owner,60,married,no_rec,fixed,75,134,0,1000,1594,3.54
good,4,owner,60,married,no_rec,freelance,60,125,3500,1200,2100,1.5
good,1,rent,48,married,no_rec,freelance,76,160,0,1700,1985,2.371764706
good,30,owner,60,widow,no_rec,fixed,35,120,0,1100,1152,4.636363636
bad,1,rent,60,married,no_rec,fixed,84,86,0,1350,1743,0.088888889
bad,5,owner,60,married,yes_rec,fixed,90,100,792,1000,1034,0.1248
good,0,owner,36,married,no_rec,freelance,75,190,0,1300,2125,3.184615385
good,17,parents,60,married,no_rec,fixed,75,200,0,1300,1682,5.769230769
bad,30,owner,36,married,yes_rec,freelance,60,109,0,1600,1800,1.1025
good,22,parents,36,married,no_rec,fixed,75,126,0,1000,1688,1.836
good,5,parents,36,single,no_rec,freelance,35,43,0,875,950,0.329142857
good,1,owner,60,married,no_rec,fixed,75,155,0,1250,1391,3.84
bad,8,other,36,married,yes_rec,fixed,60,170,0,800,1000,4.95
good,8,owner,24,married,no_rec,fixed,75,200,0,740,2095,4.054054054
good,0,owner,24,married,no_rec,fixed,75,87,0,500,1214,0.576
good,3,rent,48,married,no_rec,fixed,85,104,0,1700,1797,0.536470588
bad,12,priv,24,married,no_rec,fixed,45,102,1,700,1229,1.953942857
good,1,rent,48,single,no_rec,partime,45,101,0,1600,2075,1.68
good,3,owner,60,married,yes_rec,fixed,45,150,0,1000,1000,6.3
good,4,owner,60,single,no_rec,others,45,75,0,1150,1497,1.565217391
bad,0,other,36,single,yes_rec,partime,35,44,0,550,600,0.589090909
bad,0,other,60,married,yes_rec,partime,75,279,0,2000,3467,6.12
good,3,owner,60,married,no_rec,fixed,60,104,0,1000,1317,2.64
bad,5,priv,36,married,no_rec,fixed,60,165,0,750,875,5.04
